time,open,high,low,close,Volume
1760956200,4256.03,4259.285,4251.375,4257.825,7663
1760957100,4257.83,4260.2,4254.625,4254.68,9147
1760958000,4254.665,4258.015,4251.04,4255.265,8181
1760958900,4255.275,4263.935,4254.97,4262.925,7584
1760959800,4262.93,4265.365,4259.74,4263.93,6438
1760960700,4263.965,4279.645,4263.435,4279.075,7092
1760961600,4279.06,4283.635,4272.8,4280.705,11507
1760962500,4280.715,4299.83,4278.295,4293.87,15523
1760963400,4293.945,4323.85,4292.02,4320.27,16556
1760964300,4320.22,4327.445,4312.79,4323.54,14627
1760965200,4323.55,4325.36,4313.46,4319.34,18159
1760966100,4319.37,4322.76,4315.28,4320.175,14001
1760967000,4320.2,4320.96,4302.91,4308.295,27878
1760967900,4308.325,4317.41,4299.595,4300.96,22324
1760968800,4300.965,4316.895,4292.85,4316.24,20537
1760969700,4316.26,4334.565,4316.23,4326.4,22111
1760970600,4326.42,4330.2,4316.995,4325.4,16673
1760971500,4325.345,4334.71,4324.26,4332.285,17390
1760972400,4332.3,4347.89,4332.28,4346.44,17958
1760973300,4346.495,4355.65,4341.55,4345.505,16464
1760974200,4345.595,4350.855,4344.02,4349.91,11988
1760975100,4349.995,4351.37,4347.12,4349.12,15056
1760976000,4349.115,4350.85,4342.735,4346.105,11181
1760976900,4346.115,4350.245,4343.89,4345.085,13062
1760977800,4345.135,4348.66,4343.27,4346.21,10768
1760978700,4346.23,4349.855,4343.905,4347.75,10529
1760979600,4347.74,4351.255,4346.29,4346.62,9803
1760980500,4346.71,4350.81,4340.585,4342.19,10985
1760981400,4342.255,4346.93,4337.195,4345.465,9868
1760982300,4345.495,4349.195,4345.495,4348.085,10885
1760983200,4348.115,4349.165,4344.53,4347.055,7593
1760984100,4347.065,4358.145,4345.51,4357.77,9764
1760985000,4357.82,4364.8,4354.975,4359.465,12034
1760985900,4359.42,4362.48,4357.615,4359.375,10283
1760986800,4359.365,4367.155,4359.2,4366.41,11370
1760987700,4366.41,4367.225,4364.535,4366.86,11593
1760988600,4366.935,4369.83,4364.715,4369.645,11252
1760989500,4369.655,4381.44,4369.375,4377.905,21589
1760990400,4377.84,4379.95,4355.71,4360.115,13922
1760991300,4360.13,4361.22,4346.23,4354.195,9712
1760992200,4354.2,4359.27,4346.82,4357.305,5024
1760993100,4357.255,4359.075,4353.75,4355.795,3482
1760997600,4366.33,4371.08,4358.63,4361.935,3922
1760998500,4362.26,4375.625,4362.1,4371.885,5531
1760999400,4371.915,4371.955,4357.54,4358.735,4880
1761000300,4358.76,4370.39,4357.51,4367.69,3859
1761001200,4367.655,4371.875,4365.855,4367.6,3440
1761002100,4367.77,4368.38,4360.075,4362.74,3270
1761003000,4362.6,4362.88,4357.82,4361.445,3967
1761003900,4361.415,4362.95,4356.83,4360.195,4878
1761004800,4360.19,4363.845,4356.25,4359.32,8712
1761005700,4359.405,4370.55,4356.31,4368.58,6990
1761006600,4368.585,4371.19,4366.86,4369.98,5543
1761007500,4369.965,4370.885,4364.44,4368.645,7437
1761008400,4368.61,4372.445,4358.425,4359.005,12441
1761009300,4358.94,4361.28,4349.23,4350.265,9052
1761010200,4350.315,4350.605,4333.095,4346.045,14860
1761011100,4346.065,4351.33,4339.12,4350.965,8653
1761012000,4350.98,4351.26,4341.41,4345.68,13430
1761012900,4345.775,4355.465,4343.805,4350.665,5262
1761013800,4350.585,4351.425,4335.89,4339.845,8254
1761014700,4339.795,4344.995,4335.54,4339.145,7078
1761015600,4339.045,4347.02,4338.2,4342.195,5551
1761016500,4342.275,4349.99,4339.825,4349.22,6690
1761017400,4349.25,4350.865,4346.535,4347.6,3643
1761018300,4347.745,4348.825,4343.28,4346.73,3379
1761019200,4346.725,4347.255,4342.95,4343.75,4580
1761020100,4343.81,4345.865,4342.02,4343.115,2556
1761021000,4343.065,4343.59,4339.32,4339.755,2816
1761021900,4339.74,4344.4,4336.985,4342.005,4233
1761022800,4341.81,4344.31,4331.46,4334.85,6283
1761023700,4334.895,4335.92,4329.42,4333.365,5200
1761024600,4333.36,4333.43,4317.455,4322.88,12497
1761025500,4323.16,4329.41,4321.945,4323.175,8243
1761026400,4323.105,4330.865,4317.395,4329.415,9275
1761027300,4329.42,4330.645,4322.855,4324.16,8032
1761028200,4324.115,4338.105,4322.1,4337.735,6273
1761029100,4337.77,4344.185,4335.155,4343.215,7765
1761030000,4343.25,4343.27,4330.255,4331.3,9130
1761030900,4331.31,4334.495,4322.68,4324.73,8522
1761031800,4324.805,4324.805,4293.46,4300.96,19439
1761032700,4301.05,4307.41,4297.295,4298.52,14354
1761033600,4298.51,4302.02,4245.245,4245.29,29266
1761034500,4245.38,4271.16,4245.38,4267.515,27203
1761035400,4267.35,4272.92,4263.28,4272.145,14212
1761036300,4272.1,4274.305,4267.505,4274.15,7067
1761037200,4274.145,4278.095,4254.84,4258.405,9226
1761038100,4258.31,4272.66,4257.53,4271.11,8463
1761039000,4271.28,4276.33,4265.99,4269.995,6471
1761039900,4269.94,4272.355,4262.625,4265.17,8549
1761040800,4265.16,4266.705,4255.405,4260.01,5839
1761041700,4259.985,4266.77,4249.6,4264.43,9555
1761042600,4264.44,4264.74,4255.815,4260.17,5709
1761043500,4260.175,4261.835,4253.565,4253.745,7837
1761044400,4253.74,4269.425,4251.97,4267.88,6798
1761045300,4267.89,4272.67,4257.23,4266.675,7362
1761046200,4266.7,4267.22,4254.98,4256.065,6904
1761047100,4256.1,4261.31,4245.56,4253.435,9007
1761048000,4253.45,4257.85,4214.795,4225.74,18857
1761048900,4225.69,4233.475,4219.615,4228.785,21283
1761049800,4228.71,4230.305,4216.07,4218.145,18664
1761050700,4218,4222.635,4205.87,4211.095,18648
1761051600,4211.33,4211.33,4189.75,4197.49,25497
1761052500,4197.5,4209.67,4195.695,4200.765,18606
1761053400,4200.75,4225.485,4191.44,4205.55,33445
1761054300,4205.525,4209.255,4167.66,4173.76,42403
1761055200,4173.84,4188.665,4165.45,4182.125,37503
1761056100,4182.105,4182.395,4130.16,4137.14,35962
1761057000,4137.285,4137.625,4097.745,4101.595,43737
1761057900,4101.58,4141.74,4080.58,4138.935,42010
1761058800,4139.03,4150.68,4123.345,4141.115,31181
1761059700,4141.135,4143.115,4119.89,4124.825,26990
1761060600,4124.805,4143.595,4123.035,4142.9,23051
1761061500,4142.885,4147.715,4134.335,4138.77,19509
1761062400,4138.81,4143.975,4125.21,4134.57,19962
1761063300,4134.445,4135,4114.88,4117.55,18320
1761064200,4117.535,4120.92,4101.79,4113.95,20200
1761065100,4113.9,4126.515,4108.56,4113.455,18985
1761066000,4113.415,4119.58,4101.32,4114.245,21208
1761066900,4114.215,4119.12,4093.83,4097.67,20253
1761067800,4097.815,4117.895,4095.82,4116.06,17428
1761068700,4116.055,4120.575,4108.6,4111.25,12807
1761069600,4111.265,4124.59,4110.615,4118.685,8766
1761070500,4118.71,4119.645,4111.78,4116.36,7211
1761071400,4116.395,4126.06,4113.56,4113.98,7542
1761072300,4113.98,4115.575,4106.58,4114.89,9839
1761073200,4115.005,4122.32,4106.415,4110.45,7930
1761074100,4110.435,4110.96,4100.795,4104.47,11060
1761075000,4104.42,4112.65,4101.415,4110.47,7406
1761075900,4110.555,4111.9,4101.365,4109.42,12422
1761076800,4109.43,4122.16,4106.37,4120.98,10219
1761077700,4121.105,4125.075,4118.86,4122.82,3798
1761078600,4122.645,4131.1,4120.985,4128.72,2878
1761079500,4128.745,4131.02,4124.735,4125.27,3120
1761084000,4124.28,4124.28,4114.03,4118.71,4734
1761084900,4118.765,4127.075,4117.445,4125.025,5449
1761085800,4125.015,4129.215,4120.95,4125.21,4115
1761086700,4125.225,4128.485,4120.95,4123.54,3854
1761087600,4123.5,4126.25,4116.305,4117.15,4110
1761088500,4117.145,4127.32,4114.52,4123.88,3911
1761089400,4123.9,4128.015,4123.5,4124.705,2542
1761090300,4124.62,4124.665,4090.005,4093.105,12408
1761091200,4093.09,4093.895,4004.28,4036.97,37911
1761092100,4037.12,4059.515,4030.345,4049.13,34347
1761093000,4049.105,4083.445,4040.92,4075.655,27326
1761093900,4075.64,4091.055,4063.465,4075.135,22268
1761094800,4075.145,4119.73,4064.545,4116.57,30765
1761095700,4116.58,4121.14,4097.71,4104.49,18724
1761096600,4104.49,4110.35,4083.12,4098.33,20868
1761097500,4098.27,4106.63,4083.465,4087.445,17876
1761098400,4087.45,4117.95,4087.45,4115.32,10530
1761099300,4115.315,4115.805,4107.845,4110.225,7743
1761100200,4109.94,4114.965,4103.89,4112.585,10088
1761101100,4112.57,4117.06,4111.505,4115.295,6717
1761102000,4115.275,4116.03,4107.34,4112.42,7044
1761102900,4112.335,4122.12,4110.15,4117.19,7775
1761103800,4117.365,4141.215,4116.68,4139.115,10939
1761104700,4139.095,4143.425,4128.29,4128.605,8055
1761105600,4128.61,4133.51,4107.355,4123.8,12037
1761106500,4123.71,4130.85,4122.61,4129.315,9559
1761107400,4129.33,4133.585,4126.86,4128.45,5392
1761108300,4128.455,4132.31,4118.435,4128.375,6029
1761109200,4128.47,4142.085,4126.73,4141.48,8738
1761110100,4141.495,4147.005,4138.56,4140.505,5053
1761111000,4140.5,4141.37,4132.18,4138.75,7384
1761111900,4138.76,4145.82,4131.73,4134.915,8577
1761112800,4134.905,4139.365,4127.715,4137.675,10470
1761113700,4137.615,4143.7,4135.37,4141.875,9180
1761114600,4141.92,4159.52,4141.64,4159.41,7946
1761115500,4159.47,4161.535,4152.25,4155.785,6269
1761116400,4155.75,4156.59,4129.505,4137.605,17782
1761117300,4137.595,4145.175,4136.915,4141.675,11945
1761118200,4141.655,4143.675,4135.435,4137.21,9447
1761119100,4137.33,4148.35,4131.03,4132.99,10309
1761120000,4132.865,4135.94,4085.18,4087.715,22627
1761120900,4087.75,4114.405,4053.35,4102.935,26819
1761121800,4102.94,4110.04,4084.365,4088.085,17530
1761122700,4088.045,4094.64,4069.68,4070.68,21297
1761123600,4070.595,4101.695,4070.38,4075.585,20050
1761124500,4075.57,4080.77,4064.48,4075.71,18881
1761125400,4075.765,4082.835,4062.57,4063.135,16204
1761126300,4063.145,4072.94,4061.605,4069.8,8333
1761127200,4069.705,4078.53,4063.1,4075.765,10566
1761128100,4075.815,4085.895,4070.705,4084.555,9637
1761129000,4084.43,4090.755,4045.195,4054.205,16543
1761129900,4054.18,4061.19,4023.51,4035.405,17810
1761130800,4035.4,4040.965,4015.125,4031.825,22777
1761131700,4031.94,4045.205,4018.925,4021.1,16353
1761132600,4021.105,4031.275,4015.305,4022.7,17933
1761133500,4022.66,4033.5,4015.675,4028.23,16437
1761134400,4028.26,4045.38,4026.465,4036.27,14817
1761135300,4036.325,4046.24,4028.085,4045.285,18480
1761136200,4045.31,4050.765,4041.85,4045.225,14518
1761137100,4045.355,4053.42,4023.32,4033.87,18352
1761138000,4034.005,4068.805,4033.37,4064.585,22436
1761138900,4064.57,4068.47,4051.33,4052.825,13856
1761139800,4052.47,4085.48,4047.435,4070.975,29308
1761140700,4071.015,4080.165,4063.93,4075.975,19364
1761141600,4075.835,4078.745,4056.155,4064.825,22011
1761142500,4064.84,4072.955,4047.51,4056.38,17305
1761143400,4056.415,4058.91,4024.44,4030.58,25261
1761144300,4030.57,4031.175,4011.095,4014.955,25400
1761145200,4015.085,4044.735,4014.955,4038.92,19817
1761146100,4039.045,4047.34,4028.375,4029.59,17474
1761147000,4029.69,4041.43,4023.32,4034.92,17155
1761147900,4034.93,4046.53,4034.35,4037.12,12418
1761148800,4037.13,4037.54,4023.09,4030.755,9935
1761149700,4030.73,4045.7,4029.365,4043.65,6209
1761150600,4043.645,4064.115,4037.665,4050.77,27723
1761151500,4050.885,4064.12,4045.045,4059.27,13925
1761152400,4059.08,4059.52,4044.02,4055.59,12956
1761153300,4055.52,4058.85,4046.85,4049.615,13386
1761154200,4049.62,4060.785,4044.9,4055.04,8138
1761155100,4055.12,4071.025,4054.735,4069.97,13560
1761156000,4069.95,4076.005,4066.59,4075.975,10610
1761156900,4076.01,4078.91,4069.13,4073.85,6279
1761157800,4073.83,4081.73,4073.83,4076.13,6922
1761158700,4076.19,4079.095,4074.315,4077.03,6902
1761159600,4077.035,4093.815,4076.64,4093.005,7909
1761160500,4093,4105.73,4088.865,4105.61,8054
1761161400,4105.625,4113.8,4102.355,4103.36,13042
1761162300,4103.34,4108.66,4100.125,4102.105,10662
1761163200,4102.12,4105.18,4098.525,4104.695,4357
1761164100,4104.695,4107.21,4088.52,4092.28,6893
1761165000,4092.245,4103.935,4092.025,4102.175,4683
1761165900,4102.41,4103.91,4097.71,4099.4,3704
1761170400,4110.085,4111.195,4093.63,4099.315,4252
1761171300,4099.325,4110.54,4099.325,4103.12,5742
1761172200,4103.115,4103.355,4092.59,4098.335,5810
1761173100,4098.13,4104.255,4094.84,4102.325,4940
1761174000,4102.335,4104.89,4084.72,4090.6,8095
1761174900,4090.645,4092.1,4080.6,4086.085,7087
1761175800,4086.08,4094.82,4083.69,4088.89,6164
1761176700,4088.91,4093.37,4085.28,4087.64,10278
1761177600,4087.645,4096.73,4083.34,4085.805,14660
1761178500,4085.83,4087.87,4065.9,4076.445,18633
1761179400,4076.455,4084.675,4071.635,4081.93,10041
1761180300,4081.895,4086.015,4079.675,4082.15,11176
1761181200,4082.17,4082.185,4071.845,4077.75,16395
1761182100,4077.78,4093.095,4074.04,4087.295,11683
1761183000,4087.315,4091.595,4081.305,4081.975,11567
1761183900,4081.97,4087.215,4072.93,4073.165,12246
1761184800,4073.185,4079.13,4071.96,4075.83,7913
1761185700,4075.945,4085.115,4072.38,4081.36,9144
1761186600,4081.325,4084.785,4076.41,4079.86,12681
1761187500,4079.84,4085.495,4078.79,4082.61,8899
1761188400,4082.615,4088.69,4077.89,4088.655,11885
1761189300,4088.67,4101.035,4088.67,4095.515,9596
1761190200,4095.5,4096.095,4089.745,4093.6,6130
1761191100,4093.605,4094.38,4089.855,4091.4,6463
1761192000,4091.405,4092.055,4087.7,4091.605,5780
1761192900,4091.625,4093.2,4079.895,4084.725,4944
1761193800,4084.715,4090.295,4082.585,4087.73,4690
1761194700,4087.755,4091.4,4086.525,4089.605,6464
1761195600,4089.68,4094.02,4088.47,4091.065,7217
1761196500,4091.075,4091.875,4084.075,4089.74,6269
1761197400,4089.73,4098.605,4088.84,4096.875,8304
1761198300,4096.845,4110.63,4096.725,4110.55,7166
1761199200,4110.56,4137.745,4110.48,4129.935,17043
1761200100,4129.86,4132.68,4120.595,4125.18,15767
1761201000,4124.965,4127.56,4113.2,4122.475,13889
1761201900,4122.4,4124.295,4110.685,4113.775,10144
1761202800,4113.755,4121.24,4112.46,4114.39,10547
1761203700,4114.375,4120.49,4113.37,4115.425,10091
1761204600,4115.43,4115.705,4092.06,4102.69,15845
1761205500,4102.7,4104.955,4093.68,4094.205,10873
1761206400,4094.23,4115.045,4094.23,4111.59,13467
1761207300,4111.575,4118.975,4110.475,4114.03,9368
1761208200,4114.18,4115.555,4108.605,4111.615,4861
1761209100,4111.61,4118.71,4109.13,4116.33,4151
1761210000,4116.43,4121.165,4111.07,4118.445,4923
1761210900,4118.47,4123.665,4117.57,4122.2,5666
1761211800,4122.15,4125.43,4111.34,4114.245,4398
1761212700,4114.35,4125.185,4111.345,4124.635,4333
1761213600,4124.66,4125.55,4117.265,4121.38,3343
1761214500,4121.365,4122.025,4108.825,4110.135,5013
1761215400,4110.145,4119.515,4106.785,4110.42,6230
1761216300,4110.36,4113.005,4101.84,4109.16,7734
1761217200,4109.255,4121.115,4107.88,4116.66,7298
1761218100,4116.6,4118.24,4112.085,4113.55,5839
1761219000,4113.675,4117.07,4109.725,4114.355,8640
1761219900,4114.325,4117.73,4107.575,4109.66,6975
1761220800,4109.57,4116.36,4103.855,4105.075,7535
1761221700,4105.105,4110.165,4100.14,4109.435,10905
1761222600,4109.465,4128.045,4109.14,4118.945,14128
1761223500,4118.93,4129.25,4118.93,4127.135,6808
1761224400,4127.225,4136.87,4125.785,4135.34,13502
1761225300,4134.995,4150.04,4131.055,4147.335,12384
1761226200,4147.32,4149.74,4132.36,4149.73,17341
1761227100,4149.745,4150.99,4138,4145.12,18437
1761228000,4145.01,4154.79,4140.335,4142.375,19067
1761228900,4142.445,4147.575,4136.14,4147.245,20234
1761229800,4147.315,4147.65,4140.375,4144.405,14281
1761230700,4144.355,4152.005,4140.15,4148.365,15348
1761231600,4148.395,4151.965,4142.415,4144.625,14620
1761232500,4144.615,4148.09,4137.195,4144.93,13386
1761233400,4145.145,4146.99,4138.975,4143.07,13744
1761234300,4143.055,4145.285,4137.145,4141.945,14061
1761235200,4141.95,4148.74,4141.455,4143.845,7743
1761236100,4143.86,4144.16,4132.53,4140.685,8557
1761237000,4140.675,4143.78,4127.695,4128.725,9885
1761237900,4128.67,4134.705,4125.75,4132.995,7578
1761238800,4132.99,4139.28,4128.28,4138.23,11580
1761239700,4138.22,4138.275,4125.105,4129.73,9892
1761240600,4130.025,4136.82,4126.77,4134.35,6306
1761241500,4134.375,4138.52,4132.305,4137.81,7525
1761242400,4137.805,4141.34,4133.155,4140.71,8069
1761243300,4140.725,4143.6,4137.07,4142.85,9207
1761244200,4142.895,4142.915,4136.455,4139.975,6900
1761245100,4139.955,4140.325,4133.78,4136.35,7644
1761246000,4136.315,4138.31,4133.845,4135.28,6324
1761246900,4135.27,4135.73,4125.97,4128.64,6789
1761247800,4128.625,4128.835,4117.535,4119.88,10499
1761248700,4119.915,4122.135,4116.61,4118.45,10900
1761249600,4118.55,4119.28,4111.015,4113.455,5493
1761250500,4113.525,4116.18,4107.815,4108.515,3866
1761251400,4108.51,4117.535,4107.535,4115.3,2975
1761252300,4115.28,4126.075,4114.685,4126.075,1531
1761256800,4125.85,4128.8,4119.32,4126.74,1879
1761257700,4126.615,4126.635,4117.495,4122.215,2695
1761258600,4121.945,4122.89,4111.855,4111.87,2085
1761259500,4111.815,4118.63,4111.465,4116.275,2296
1761260400,4116.345,4119.91,4113.92,4116.13,3077
1761261300,4116.14,4116.155,4111.2,4112.24,3059
1761262200,4112.235,4117.46,4106.035,4117.46,2887
1761263100,4117.485,4122.885,4115.035,4121.665,3725
1761264000,4121.435,4132.45,4117.805,4128.655,6015
1761264900,4128.565,4133.39,4125.46,4133.115,3997
1761265800,4133.11,4133.895,4126.455,4127.775,1970
1761266700,4127.77,4133.225,4127.145,4132.87,3660
1761267600,4132.9,4143.295,4127.775,4143.165,8425
1761268500,4143.19,4144.535,4131.035,4136.885,5629
1761269400,4136.685,4137.715,4121.905,4125.915,6796
1761270300,4125.815,4126.715,4112.035,4118.79,8257
1761271200,4118.79,4119.24,4111.85,4114.59,5465
1761272100,4114.585,4117.345,4109.515,4111.945,5197
1761273000,4111.91,4117.545,4111.265,4114.61,4775
1761273900,4114.635,4117.065,4109.425,4109.71,5401
1761274800,4109.67,4118.21,4107.58,4118.1,6581
1761275700,4118.105,4119.795,4111.675,4117.295,4645
1761276600,4117.265,4117.88,4113.805,4117.11,4354
1761277500,4117.12,4123.665,4116.46,4122.475,5751
1761278400,4122.44,4123.405,4115.725,4116.535,4800
1761279300,4116.66,4116.755,4105.09,4106.95,7265
1761280200,4106.935,4107.7,4102.8,4106.76,7005
1761281100,4106.77,4113.785,4106.6,4111.555,6893
1761282000,4111.92,4118.01,4111.26,4115.22,4448
1761282900,4115.16,4118.025,4110.655,4112.78,5237
1761283800,4112.76,4113.625,4105.165,4108.68,7604
1761284700,4108.675,4113.435,4102.825,4104.5,8533
1761285600,4104.525,4104.81,4081.98,4083.44,13026
1761286500,4083.445,4091.43,4081.425,4089.725,11482
1761287400,4089.71,4096.34,4083.485,4093.43,11890
1761288300,4093.425,4097.51,4090.635,4092.3,8909
1761289200,4092.29,4096.095,4090.58,4095.115,8471
1761290100,4095.07,4095.445,4086.645,4088.68,8302
1761291000,4088.735,4091.505,4082.285,4087.2,8918
1761291900,4087.2,4088.45,4069.78,4074.3,12206
1761292800,4074.315,4077.895,4052.12,4054.605,16970
1761293700,4054.615,4058.22,4047.555,4053.97,12376
1761294600,4053.985,4064.31,4050.385,4056.54,7986
1761295500,4056.655,4069.75,4055.795,4065.515,5819
1761296400,4065.5,4072.625,4062.45,4071.72,8167
1761297300,4071.755,4073.41,4068.945,4069.79,5029
1761298200,4069.775,4073.735,4064.905,4069.845,7378
1761299100,4069.86,4072.11,4054.285,4060.875,7661
1761300000,4060.92,4070.855,4059.565,4067.12,7112
1761300900,4067.125,4067.735,4058.55,4059.215,3135
1761301800,4059.175,4063.03,4054.57,4058.435,5520
1761302700,4058.41,4060.67,4053.545,4054.865,5459
1761303600,4054.875,4061.96,4043.515,4058.87,13990
1761304500,4058.87,4061.49,4054.735,4056.66,9737
1761305400,4056.655,4060.455,4054.605,4058.5,5757
1761306300,4058.48,4065.71,4057.85,4061.46,8596
1761307200,4061.52,4065.57,4059.9,4062.4,10823
1761308100,4062.445,4064.71,4059.935,4061.555,6131
1761309000,4061.505,4094.18,4061.135,4083.225,24496
1761309900,4083.215,4084.715,4074.37,4082.265,14467
1761310800,4082.36,4115.8,4078.975,4111.79,20979
1761311700,4111.755,4122.315,4109.45,4114.105,15679
1761312600,4114.005,4120.16,4098.63,4106.1,19382
1761313500,4106,4109.935,4097.865,4106.9,19535
1761314400,4106.885,4135.32,4102.145,4131.72,18398
1761315300,4131.22,4135.075,4119.66,4123.89,16247
1761316200,4123.915,4131.51,4121.175,4129.485,13931
1761317100,4129.49,4131.22,4112.335,4117.63,14324
1761318000,4117.615,4123.57,4115.07,4118.97,12228
1761318900,4119.025,4128.87,4113.27,4125.625,11311
1761319800,4125.65,4130.445,4123.22,4126.965,12552
1761320700,4127.06,4131.91,4120.86,4130.545,13770
1761321600,4130.55,4136.79,4127.4,4133.03,9039
1761322500,4132.9,4138.67,4130.15,4136.47,10298
1761323400,4136.495,4137.155,4121.9,4130.87,9516
1761324300,4130.71,4133.24,4126.055,4129.495,12605
1761325200,4129.535,4134.39,4126.22,4126.64,11912
1761326100,4126.66,4127.635,4120.385,4121.44,9070
1761327000,4121.4,4124.295,4111.69,4112.33,5263
1761327900,4112.365,4116.97,4105.805,4107.73,5704
1761328800,4107.775,4109.64,4102.205,4104.805,7266
1761329700,4104.76,4110.81,4102.035,4106.21,6592
1761330600,4106.3,4113.73,4103.885,4107.11,4273
1761331500,4107.2,4111.58,4105.52,4110.43,6208
1761332400,4110.48,4117.68,4110.02,4114.71,6402
1761333300,4114.735,4117.235,4111.03,4113.04,5058
1761334200,4113.03,4113.97,4108.85,4109.505,3608
1761335100,4109.53,4109.81,4102.37,4104.205,7251
1761336000,4104.195,4104.475,4096.625,4100.5,4429
1761336900,4100.55,4102.565,4098.28,4100.18,2356
1761337800,4100.185,4110.12,4099.89,4109.015,3647
1761338700,4109.02,4114.605,4107.55,4114.125,3925
1761516000,4085.7,4107.575,4073.645,4104.84,8561
1761516900,4104.845,4109,4091.3,4091.765,6629
1761517800,4091.72,4100.455,4080.085,4080.405,7550
1761518700,4080.395,4085.225,4071.925,4081.875,7741
1761519600,4081.91,4088.785,4079.025,4082.89,5915
1761520500,4082.895,4087.055,4073.21,4074.725,4906
1761521400,4074.69,4080.56,4064.305,4067.535,6289
1761522300,4067.455,4071.25,4061.675,4064.665,7537
1761523200,4064.66,4072.69,4058.205,4069.38,6928
1761524100,4069.405,4071.76,4062.445,4068.015,5231
1761525000,4068.02,4077.185,4067.67,4075.235,4699
1761525900,4075.07,4084.435,4074.58,4081.27,6816
1761526800,4081.295,4096.39,4074.94,4090.195,13384
1761527700,4090.24,4097.87,4088.945,4093.7,7205
1761528600,4093.695,4094.13,4081.485,4088.36,10961
1761529500,4088.415,4090.725,4081.51,4082.065,8769
1761530400,4082.075,4082.375,4071.73,4078.56,8867
1761531300,4078.665,4081.63,4071.18,4073.1,6476
1761532200,4073.06,4079.575,4071.955,4078.235,8199
1761533100,4078.145,4078.145,4070.345,4071.755,5795
1761534000,4071.745,4076.8,4065.34,4075.555,7966
1761534900,4075.525,4079.33,4070.285,4077.19,8370
1761535800,4077.205,4081.875,4075.225,4080.235,4368
1761536700,4080.175,4080.355,4068.975,4069.745,3925
1761537600,4069.715,4069.775,4053.71,4057.645,7449
1761538500,4057.71,4065.46,4054.565,4062.74,6008
1761539400,4062.85,4065.205,4058.1,4060.755,6147
1761540300,4060.72,4071.94,4060.175,4068.835,7067
1761541200,4068.855,4075.125,4068.55,4073.645,6390
1761542100,4073.655,4084.68,4073.055,4081.89,5208
1761543000,4082.005,4084.12,4078.1,4079.94,8140
1761543900,4079.91,4084.005,4076.305,4079.87,6401
1761544800,4079.865,4085.17,4077.28,4079.75,7096
1761545700,4079.675,4084.035,4078.275,4082.065,8051
1761546600,4082.08,4083.595,4078.89,4079.935,5896
1761547500,4079.975,4083.17,4074.055,4078.325,11130
1761548400,4078.33,4079.87,4070.2,4071.635,10199
1761549300,4071.635,4074.745,4065.955,4068.43,9025
1761550200,4068.455,4071.495,4066.685,4070.69,7747
1761551100,4070.68,4070.965,4064.02,4068.945,8413
1761552000,4068.93,4068.93,4063.685,4066.795,11737
1761552900,4066.775,4070.455,4056.115,4058.705,8829
1761553800,4058.715,4062.61,4058.345,4058.925,9791
1761554700,4058.885,4061.78,4024.34,4043.58,14919
1761555600,4043.545,4050.41,4029.91,4036.69,15138
1761556500,4036.61,4043.385,4033.89,4037.555,10418
1761557400,4037.475,4049.78,4036.505,4042.84,7800
1761558300,4042.74,4048.345,4038.79,4039.96,6965
1761559200,4039.77,4047.805,4037.24,4043.475,6741
1761560100,4043.45,4045.28,4034.905,4036.125,6208
1761561000,4036.26,4045.96,4028.895,4041.385,7262
1761561900,4041.475,4042.575,4035.475,4037.565,7846
1761562800,4037.62,4041.545,4020.84,4030.62,12478
1761563700,4030.59,4032.815,4027.925,4030.24,10468
1761564600,4030.245,4031.05,4015.29,4020.5,12219
1761565500,4020.44,4031.91,4019.325,4024.16,10397
1761566400,4024.155,4038.17,4022.555,4032.765,14907
1761567300,4032.76,4041.99,4032.36,4034.81,11884
1761568200,4034.74,4038.155,4030.335,4034.94,12697
1761569100,4034.955,4046.655,4034.665,4046.06,14622
1761570000,4046.115,4050.61,4038.955,4039.68,11837
1761570900,4039.645,4043.885,4031.515,4033.95,13712
1761571800,4033.845,4039.02,4018.085,4025.745,26923
1761572700,4025.73,4027.41,4013.525,4022.23,24601
1761573600,4022.23,4023.665,4000.32,4005.015,26369
1761574500,4004.845,4007.795,3985.415,3999.065,26122
1761575400,3999.13,4000.435,3983.09,3994.795,21721
1761576300,3994.78,3999.385,3984.295,3988.225,23272
1761577200,3988.235,3988.515,3971.445,3978.93,23437
1761578100,3978.99,3988.415,3975.915,3987.105,19547
1761579000,3987.115,3993.72,3979.555,3981.575,18359
1761579900,3981.565,3990.495,3981.2,3989.965,12405
1761580800,3989.98,3995.025,3986.535,3993.87,15013
1761581700,3993.885,3998.145,3987.115,3987.135,14861
1761582600,3987.18,3995.305,3984.25,3993.425,14679
1761583500,3993.43,4000.585,3991.86,3999.44,13618
1761584400,3999.47,4004.32,3997.28,3998.65,13811
1761585300,3998.64,4006.285,3990.81,4005.295,15799
1761586200,4005.395,4007.085,3999.115,4002.635,11369
1761587100,4002.65,4009.075,4002.56,4006.635,14175
1761588000,4006.645,4010.305,4002.675,4009.6,12572
1761588900,4009.605,4010.11,4005.65,4008.405,14081
1761589800,4008.415,4009.635,4001.055,4003.735,12974
1761590700,4003.72,4008.335,3997.905,3999.875,14153
1761591600,3999.89,4005.67,3995.54,4001.35,12818
1761592500,4001.33,4003.08,3988.92,3989.32,14009
1761593400,3989.575,3992.615,3987.155,3988,13799
1761594300,3987.995,3991.755,3985.735,3990.35,14327
1761595200,3990.34,3993.915,3987.625,3992.81,7615
1761596100,3992.79,4000.385,3992.74,4000.15,4387
